,id,latest.cost.avg_net_price,latest.cost.avg_net_price.overall,latest.cost.avg_net_price.consumer.median_by_pred_degree,latest.cost.avg_net_price.consumer.overall_median,latest.cost.attendance.academic_year,latest.cost.tuition.in_state,latest.cost.tuition.out_of_state,latest.cost.booksupply,latest.cost.net_price.by_income_level.0-30000,latest.cost.net_price.by_income_level.30001-48000,latest.cost.net_price.by_income_level.48001-75000,latest.cost.net_price.by_income_level.75001-110000,latest.cost.net_price.by_income_level.110001-plus,latest.cost.net_price.by_income_level.0-48000,latest.cost.net_price.by_income_level.30001-75000,latest.cost.net_price.by_income_level.75000-plus,latest.cost.net_price.consumer.by_income_level.0-48000,latest.cost.net_price.consumer.by_income_level.0-30000,latest.cost.net_price.consumer.by_income_level.30001-48000,latest.cost.net_price.consumer.by_income_level.30001-75000,latest.cost.net_price.consumer.by_income_level.48001-75000,latest.cost.net_price.consumer.by_income_level.750001-111000,latest.cost.net_price.consumer.by_income_level.75000-plus,latest.cost.net_price.consumer.by_income_level.110001-plus,latest.cost.title_iv.all,latest.cost.title_iv.by_income_level.0-30000,latest.cost.title_iv.by_income_level.30001-48000,latest.cost.title_iv.by_income_level.48001-75000,latest.cost.title_iv.by_income_level.75001-110000,latest.cost.title_iv.by_income_level.110001-plus,latest.cost.roomboard.oncampus,latest.cost.roomboard.offcampus,latest.cost.otherexpense.oncampus,latest.cost.otherexpense.offcampus,latest.cost.otherexpense.withfamily
10,102234,22560.0,22560.0,19525.5,15950.5,55844.0,41868.0,41868.0,1750.0,26138.0,24536.0,17400.0,,,25305.0,20929.0,,25305.0,26138.0,24536.0,20929.0,17400.0,,,,265.0,83.0,90.0,92.0,0.0,0.0,14062.0,17552.0,2863.0,3496.0,3496.0
11,102270,19846.0,19846.0,19525.5,15950.5,27665.0,11322.0,11322.0,2034.0,19078.0,20372.0,22579.0,22364.0,22390.0,19330.0,21224.0,22372.0,19330.0,19078.0,20372.0,21224.0,22579.0,22364.0,22372.0,22390.0,215.0,145.0,35.0,22.0,9.0,4.0,10054.0,10054.0,4572.0,4572.0,4572.0
12,102298,19863.0,19863.0,19525.5,15950.5,24220.0,13866.0,13866.0,1200.0,19948.0,19305.0,17205.0,,,19906.0,18885.0,,19906.0,19948.0,19305.0,18885.0,17205.0,,,,310.0,285.0,20.0,5.0,0.0,0.0,8934.0,3200.0,3700.0,3700.0,3700.0
13,102377,36528.0,36528.0,19525.5,15950.5,40750.0,22614.0,22614.0,1812.0,36841.0,35955.0,37338.0,34082.0,,36555.0,36646.0,34082.0,36555.0,36841.0,35955.0,36646.0,37338.0,34082.0,34082.0,,451.0,212.0,101.0,101.0,37.0,0.0,9844.0,10055.0,7654.0,7654.0,4855.0
14,102395,,,19525.5,15950.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,102580,15630.0,15630.0,19525.5,15950.5,25250.0,9700.0,9700.0,400.0,15630.0,,,,,15630.0,,,15630.0,15630.0,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,6000.0,10144.0,3371.0,4930.0,4930.0
16,102669,20651.0,20651.0,19525.5,15950.5,34350.0,20760.0,20760.0,1200.0,19478.0,21907.0,18220.0,13964.0,26714.0,20764.0,19728.0,24892.0,20764.0,19478.0,21907.0,19728.0,18220.0,13964.0,24892.0,26714.0,37.0,8.0,9.0,13.0,1.0,6.0,8300.0,17500.0,4410.0,4410.0,4410.0
17,104586,35432.0,35432.0,19525.5,15950.5,54536.0,37864.0,37864.0,1400.0,30968.0,33309.0,33894.0,36273.0,37389.0,32101.0,33623.0,37090.0,32101.0,30968.0,33309.0,33623.0,33894.0,36273.0,37090.0,37389.0,380.0,48.0,45.0,52.0,63.0,172.0,12174.0,12174.0,4822.0,4822.0,4822.0
18,104717,20585.0,20585.0,19525.5,15950.5,31376.0,17800.0,17800.0,800.0,17460.0,18142.0,20787.0,22419.0,22728.0,17710.0,19589.0,22616.0,17710.0,17460.0,18142.0,19589.0,20787.0,22419.0,22616.0,22728.0,3873.0,872.0,504.0,609.0,681.0,1207.0,7800.0,7800.0,5700.0,5700.0,5700.0
19,105367,,,19525.5,15950.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,105589,22082.0,22082.0,19525.5,15950.5,43649.0,33669.0,33669.0,1018.0,17584.0,17011.0,21933.0,26267.0,27350.0,17457.0,19964.0,27031.0,17457.0,17584.0,17011.0,19964.0,21933.0,26267.0,27031.0,27350.0,41.0,14.0,4.0,6.0,5.0,12.0,9520.0,8162.0,1923.0,1923.0,1923.0
21,105899,29065.0,29065.0,19525.5,15950.5,44585.0,29250.0,29250.0,1600.0,25114.0,27225.0,28131.0,31703.0,32189.0,26014.0,27693.0,32019.0,26014.0,25114.0,27225.0,27693.0,28131.0,31703.0,32019.0,32189.0,179.0,39.0,29.0,31.0,28.0,52.0,10871.0,11000.0,5000.0,6000.0,6200.0
22,106342,20706.0,20706.0,19525.5,15950.5,41396.0,29415.0,29415.0,1500.0,20490.0,18245.0,16401.0,23655.0,24791.0,20395.0,17323.0,24365.0,20395.0,20490.0,18245.0,17323.0,16401.0,23655.0,24365.0,24791.0,140.0,114.0,5.0,5.0,6.0,10.0,10330.0,10330.0,2000.0,2000.0,2500.0
23,106713,15482.0,15482.0,19525.5,15950.5,26390.0,17100.0,17100.0,1350.0,14864.0,14010.0,13823.0,17282.0,19856.0,14627.0,13877.0,18625.0,14627.0,14864.0,14010.0,13877.0,13823.0,17282.0,18625.0,19856.0,84.0,26.0,10.0,25.0,11.0,12.0,7500.0,5076.0,2254.0,2572.0,2572.0
24,106810,14395.0,14395.0,19525.5,15950.5,23348.0,15100.0,15100.0,600.0,12638.0,14981.0,16425.0,14317.0,17448.0,13308.0,15559.0,15622.0,13308.0,12638.0,14981.0,15559.0,16425.0,14317.0,15622.0,17448.0,37.0,15.0,6.0,4.0,7.0,5.0,6400.0,6800.0,2500.0,3200.0,5900.0
25,107044,19456.0,19456.0,19525.5,15950.5,31647.0,21540.0,21540.0,1200.0,15856.0,16763.0,17077.0,21187.0,22080.0,16203.0,16980.0,21710.0,16203.0,15856.0,16763.0,16980.0,17077.0,21187.0,21710.0,22080.0,462.0,68.0,42.0,94.0,107.0,151.0,7460.0,7460.0,3280.0,3280.0,3280.0
26,107080,19746.0,19746.0,19525.5,15950.5,64046.0,49490.0,49490.0,1100.0,12822.0,10861.0,18120.0,22802.0,27119.0,11869.0,14490.0,25752.0,11869.0,12822.0,10861.0,14490.0,18120.0,22802.0,25752.0,27119.0,205.0,36.0,34.0,34.0,32.0,69.0,12820.0,9774.0,2900.0,2900.0,3100.0
27,107141,21957.0,21957.0,19525.5,15950.5,40774.0,28288.0,28288.0,800.0,18136.0,19871.0,20127.0,22959.0,25561.0,18887.0,20018.0,24410.0,18887.0,18136.0,19871.0,20018.0,20127.0,22959.0,24410.0,25561.0,219.0,38.0,29.0,39.0,50.0,63.0,9554.0,2500.0,2850.0,2850.0,2850.0
28,107512,20639.0,20639.0,19525.5,15950.5,40200.0,29120.0,29120.0,1100.0,16765.0,16902.0,21497.0,21029.0,22430.0,16821.0,19468.0,21923.0,16821.0,16765.0,16902.0,19468.0,21497.0,21029.0,21923.0,22430.0,348.0,50.0,34.0,43.0,80.0,141.0,8000.0,9470.0,3430.0,4200.0,3550.0
29,107558,14323.0,14323.0,19525.5,15950.5,34832.0,25950.0,25950.0,,11215.0,11825.0,15323.0,15866.0,20237.0,11383.0,13846.0,18638.0,11383.0,11215.0,11825.0,13846.0,15323.0,15866.0,18638.0,20237.0,136.0,50.0,19.0,26.0,15.0,26.0,7800.0,7800.0,2400.0,2400.0,2400.0
30,107600,14046.0,14046.0,19525.5,15950.5,26178.0,13014.0,13014.0,1200.0,13899.0,12807.0,17277.0,15212.0,14936.0,13646.0,14073.0,15067.0,13646.0,13899.0,12807.0,14073.0,17277.0,15212.0,15067.0,14936.0,222.0,143.0,43.0,17.0,9.0,10.0,8250.0,12328.0,3700.0,4958.0,4958.0
31,107877,16548.0,16548.0,19525.5,15950.5,30063.0,18500.0,18500.0,1250.0,16128.0,13936.0,18173.0,17441.0,18827.0,15266.0,15926.0,17965.0,15266.0,16128.0,13936.0,15926.0,18173.0,17441.0,17965.0,18827.0,165.0,54.0,35.0,31.0,28.0,17.0,8540.0,7700.0,3730.0,3730.0,3730.0
32,108232,36143.0,36143.0,19525.5,15950.5,43976.0,24664.0,24664.0,1080.0,33484.0,32975.0,34695.0,40983.0,40682.0,33351.0,33909.0,40799.0,33351.0,33484.0,32975.0,33909.0,34695.0,40983.0,40799.0,40682.0,245.0,90.0,32.0,38.0,33.0,52.0,18386.0,16580.0,3044.0,4754.0,4276.0
33,109651,46054.0,46054.0,19525.5,15950.5,66046.0,46486.0,46486.0,4000.0,40209.0,43406.0,42992.0,48702.0,54154.0,41608.0,43204.0,52296.0,41608.0,40209.0,43406.0,43204.0,42992.0,48702.0,52296.0,54154.0,112.0,27.0,21.0,20.0,15.0,29.0,,13530.0,,6492.0,6492.0
34,109785,30744.0,30744.0,19525.5,15950.5,56802.0,41410.0,41410.0,1080.0,26548.0,27031.0,28538.0,30578.0,37078.0,26767.0,27687.0,34733.0,26767.0,26548.0,27031.0,27687.0,28538.0,30578.0,34733.0,37078.0,414.0,89.0,74.0,57.0,70.0,124.0,9302.0,16580.0,3034.0,4742.0,4264.0
35,110060,17519.0,17519.0,19525.5,15950.5,22453.0,6580.0,6580.0,400.0,14024.0,10588.0,20374.0,22453.0,,13451.0,17578.0,22453.0,13451.0,14024.0,10588.0,17578.0,20374.0,22453.0,22453.0,,24.0,10.0,2.0,5.0,7.0,0.0,,10539.0,,6867.0,4806.0
36,110097,33269.0,33269.0,19525.5,15950.5,58012.0,43512.0,43512.0,1970.0,27024.0,26419.0,30789.0,32788.0,38781.0,26836.0,28938.0,36974.0,26836.0,27024.0,26419.0,28938.0,30789.0,32788.0,36974.0,38781.0,554.0,111.0,50.0,68.0,98.0,227.0,10560.0,10560.0,3716.0,3716.0,3716.0
37,110316,,,19525.5,15950.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,110361,26719.0,26719.0,19525.5,15950.5,48731.0,36340.0,36340.0,1080.0,21769.0,22162.0,25553.0,28614.0,34536.0,21894.0,24044.0,32227.0,21894.0,21769.0,22162.0,24044.0,25553.0,28614.0,32227.0,34536.0,1114.0,323.0,150.0,187.0,177.0,277.0,10300.0,16580.0,3014.0,4722.0,4242.0
39,110370,33122.0,33122.0,19525.5,15950.5,68956.0,51137.0,51137.0,1500.0,29530.0,24239.0,31474.0,35494.0,43404.0,27884.0,27422.0,39983.0,27884.0,29530.0,24239.0,27422.0,31474.0,35494.0,39983.0,43404.0,93.0,31.0,14.0,11.0,16.0,21.0,18593.0,15351.0,3450.0,4160.0,4400.0
40,110404,26542.0,26542.0,19525.5,15950.5,74763.0,56862.0,56862.0,1428.0,-539.0,12190.0,9755.0,20010.0,44926.0,5490.0,10851.0,39829.0,5490.0,-539.0,12190.0,10851.0,9755.0,20010.0,39829.0,44926.0,74.0,10.0,9.0,11.0,9.0,35.0,17337.0,16578.0,2091.0,4641.0,4164.0
41,110413,27410.0,27410.0,19525.5,15950.5,60668.0,45982.0,45982.0,1080.0,20774.0,20772.0,24375.0,29177.0,37476.0,20773.0,22562.0,34797.0,20773.0,20774.0,20772.0,22562.0,24375.0,29177.0,34797.0,37476.0,448.0,99.0,79.0,78.0,62.0,130.0,14596.0,16578.0,3034.0,4735.0,4258.0
42,110778,,,19525.5,15950.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,110918,6560.0,6560.0,19525.5,15950.5,15210.0,10050.0,10050.0,700.0,6560.0,,,,,6560.0,,,6560.0,6560.0,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,6750.0,8782.0,5723.0,5723.0,7515.0
44,111045,,,19525.5,15950.5,,6860.0,6860.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,600.0,600.0
45,111081,56876.0,56876.0,19525.5,15950.5,74111.0,53466.0,53466.0,1000.0,52801.0,51512.0,55675.0,58534.0,62385.0,52355.0,54114.0,60985.0,52355.0,52801.0,51512.0,54114.0,55675.0,58534.0,60985.0,62385.0,74.0,17.0,9.0,15.0,12.0,21.0,12809.0,16000.0,7656.0,7656.0,7656.0
46,111948,44198.0,44198.0,19525.5,15950.5,74336.0,57214.0,57214.0,1600.0,34946.0,32071.0,38525.0,42077.0,50348.0,33900.0,35483.0,48758.0,33900.0,34946.0,32071.0,35483.0,38525.0,42077.0,48758.0,50348.0,1319.0,201.0,115.0,129.0,168.0,706.0,16138.0,12430.0,3320.0,4570.0,4570.0
47,112075,27201.0,27201.0,19525.5,15950.5,53235.0,38000.0,38000.0,1000.0,23512.0,23262.0,25579.0,25928.0,34595.0,23408.0,24434.0,31921.0,23408.0,23512.0,23262.0,24434.0,25579.0,25928.0,31921.0,34595.0,235.0,58.0,41.0,42.0,29.0,65.0,12270.0,16400.0,3100.0,4750.0,4300.0
48,112084,32024.0,32024.0,19525.5,15950.5,47755.0,33312.0,33312.0,1080.0,28880.0,34352.0,37075.0,35055.0,30512.0,31225.0,35818.0,30751.0,31225.0,28880.0,34352.0,35818.0,37075.0,35055.0,30751.0,30512.0,40.0,8.0,6.0,7.0,1.0,18.0,12588.0,16580.0,4162.0,4642.0,4162.0
49,112260,21993.0,21993.0,19525.5,15950.5,76475.0,56475.0,56475.0,1200.0,5387.0,8693.0,15962.0,28087.0,43248.0,7266.0,12399.0,39879.0,7266.0,5387.0,8693.0,12399.0,15962.0,28087.0,39879.0,43248.0,115.0,19.0,25.0,26.0,10.0,35.0,17300.0,17300.0,1500.0,2130.0,6130.0
50,112394,25714.0,25714.0,19525.5,15950.5,32382.0,21784.0,21784.0,960.0,22524.0,27009.0,26985.0,,26999.0,23421.0,26988.0,26999.0,23421.0,22524.0,27009.0,26988.0,26985.0,,26999.0,26999.0,14.0,4.0,1.0,7.0,0.0,2.0,17606.0,10880.0,2320.0,4120.0,3696.0
51,112570,32909.0,32909.0,19525.5,15950.5,35331.0,26175.0,26175.0,1080.0,31954.0,32692.0,33725.0,33831.0,34253.0,32157.0,33094.0,34127.0,32157.0,31954.0,32692.0,33094.0,33725.0,33831.0,34127.0,34253.0,67.0,29.0,11.0,7.0,6.0,14.0,,16534.0,,4635.0,4635.0
52,113582,40842.0,40842.0,19525.5,15950.5,42928.0,25649.0,25649.0,1080.0,,,34583.0,42928.0,42928.0,,34583.0,42928.0,,,,34583.0,34583.0,42928.0,42928.0,42928.0,4.0,0.0,0.0,1.0,2.0,1.0,,16580.0,,4642.0,4163.0
53,113698,33963.0,33963.0,19525.5,15950.5,67366.0,47910.0,47910.0,1080.0,25721.0,28684.0,28619.0,34852.0,41499.0,27405.0,28644.0,39307.0,27405.0,25721.0,28684.0,28644.0,28619.0,34852.0,39307.0,41499.0,178.0,19.0,25.0,40.0,31.0,63.0,15634.0,16580.0,3005.0,4714.0,4235.0
54,114813,19029.0,19029.0,19525.5,15950.5,43317.0,33452.0,33452.0,1080.0,17544.0,17827.0,18293.0,19857.0,24660.0,17650.0,18064.0,21992.0,17650.0,17544.0,17827.0,18064.0,18293.0,19857.0,21992.0,24660.0,125.0,40.0,24.0,25.0,20.0,16.0,8454.0,11164.0,2609.0,3784.0,3225.0
55,115083,,,19525.5,15950.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,115409,33467.0,33467.0,19525.5,15950.5,79539.0,58660.0,58660.0,800.0,15492.0,20829.0,18077.0,25320.0,50919.0,17750.0,19393.0,44062.0,17750.0,15492.0,20829.0,19393.0,18077.0,25320.0,44062.0,50919.0,94.0,15.0,11.0,12.0,15.0,41.0,18679.0,,1400.0,,
57,115728,22527.0,22527.0,19525.5,15950.5,57486.0,40904.0,40904.0,1080.0,16600.0,22005.0,21501.0,24038.0,33563.0,18046.0,21740.0,30615.0,18046.0,16600.0,22005.0,21740.0,21501.0,24038.0,30615.0,33563.0,134.0,52.0,19.0,21.0,13.0,29.0,13994.0,16580.0,2933.0,4642.0,4163.0
58,115773,12075.0,12075.0,19525.5,15950.5,21249.0,14580.0,14580.0,1080.0,10111.0,,10325.0,,21249.0,10111.0,10325.0,21249.0,10111.0,10111.0,,10325.0,10325.0,,21249.0,21249.0,6.0,2.0,0.0,3.0,0.0,1.0,,16580.0,,4642.0,4163.0
59,116846,,,19525.5,15950.5,,32404.0,32404.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,14864.0,16580.0,2933.0,4642.0,4163.0
60,117104,20583.0,20583.0,19525.5,15950.5,29158.0,17434.0,17434.0,1080.0,17510.0,16748.0,21620.0,23947.0,22994.0,17188.0,19068.0,23580.0,17188.0,17510.0,16748.0,19068.0,21620.0,23947.0,23580.0,22994.0,62.0,15.0,11.0,10.0,16.0,10.0,9450.0,16580.0,3033.0,4742.0,4263.0
61,117140,28260.0,28260.0,19525.5,15950.5,60759.0,45850.0,45850.0,1080.0,28256.0,29675.0,,,,28260.0,29675.0,,28260.0,28256.0,29675.0,29675.0,,,,,395.0,394.0,1.0,0.0,0.0,0.0,14340.0,16580.0,3002.0,4712.0,4232.0
62,117168,35944.0,35944.0,19525.5,15950.5,50805.0,32600.0,32600.0,1971.0,33241.0,33283.0,39068.0,35726.0,39340.0,33264.0,35452.0,38049.0,33264.0,33241.0,33283.0,35452.0,39068.0,35726.0,38049.0,39340.0,76.0,16.0,20.0,12.0,10.0,18.0,16016.0,16580.0,3842.0,5274.0,4701.0
63,117557,,,19525.5,15950.5,,11390.0,11390.0,850.0,,,,,,,,,,,,,,,,,,,,,,,,8400.0,,1800.0,1200.0
64,117575,,,19525.5,15950.5,,16884.0,16884.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,12687.0,16580.0,2933.0,4642.0,4163.0
65,117627,22909.0,22909.0,19525.5,15950.5,45629.0,35208.0,35208.0,1080.0,19752.0,19101.0,23355.0,24911.0,29970.0,19562.0,21583.0,27906.0,19562.0,19752.0,19101.0,21583.0,23355.0,24911.0,27906.0,29970.0,245.0,85.0,35.0,49.0,31.0,45.0,8780.0,12850.0,2933.0,5524.0,6705.0
66,117636,,,19525.5,15950.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,117751,30238.0,30238.0,19525.5,15950.5,40783.0,28740.0,28740.0,1080.0,24091.0,24989.0,26132.0,33827.0,34702.0,24432.0,25847.0,34459.0,24432.0,24091.0,24989.0,25847.0,26132.0,33827.0,34459.0,34702.0,134.0,18.0,11.0,33.0,20.0,52.0,11500.0,16580.0,2610.0,3784.0,3226.0
68,117946,44467.0,44467.0,19525.5,15950.5,70235.0,52977.0,52977.0,1080.0,32730.0,31985.0,37292.0,40066.0,50830.0,32424.0,34501.0,48738.0,32424.0,32730.0,31985.0,34501.0,37292.0,40066.0,48738.0,50830.0,597.0,73.0,51.0,46.0,83.0,344.0,14268.0,16580.0,2933.0,4642.0,4163.0
69,118541,28273.0,28273.0,19525.5,15950.5,51791.0,36908.0,36908.0,1828.0,24510.0,25732.0,25595.0,32627.0,38929.0,24768.0,25643.0,36529.0,24768.0,24510.0,25732.0,25643.0,25595.0,32627.0,36529.0,38929.0,74.0,30.0,8.0,15.0,8.0,13.0,15999.0,15999.0,2756.0,2824.0,2756.0
70,118693,27840.0,27840.0,19525.5,15950.5,62162.0,45860.0,45860.0,550.0,26534.0,27296.0,27543.0,22858.0,33313.0,26788.0,27417.0,29828.0,26788.0,26534.0,27296.0,27417.0,27543.0,22858.0,29828.0,33313.0,148.0,52.0,26.0,25.0,15.0,30.0,15400.0,15400.0,2744.0,5220.0,5220.0
71,118888,24949.0,24949.0,19525.5,15950.5,48360.0,30770.0,30770.0,1611.0,17236.0,22472.0,22894.0,28433.0,37997.0,17984.0,22779.0,34809.0,17984.0,17236.0,22472.0,22779.0,22894.0,28433.0,34809.0,37997.0,91.0,36.0,6.0,16.0,11.0,22.0,13883.0,13883.0,2468.0,4178.0,4178.0
72,119058,,,19525.5,15950.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,119173,30938.0,30938.0,19525.5,15950.5,57689.0,44474.0,44474.0,2158.0,29531.0,28838.0,33649.0,35953.0,32174.0,29324.0,30990.0,33872.0,29324.0,29531.0,28838.0,30990.0,33649.0,35953.0,33872.0,32174.0,331.0,148.0,63.0,51.0,31.0,38.0,12704.0,14510.0,6164.0,6164.0,6164.0
74,119605,20722.0,20722.0,19525.5,15950.5,26208.0,13320.0,13320.0,1080.0,19370.0,,23427.0,,,19370.0,23427.0,,19370.0,19370.0,,23427.0,23427.0,,,,6.0,4.0,0.0,2.0,0.0,0.0,,16580.0,,4642.0,4176.0
75,119775,37654.0,37654.0,19525.5,15950.5,50284.0,29427.0,29427.0,3210.0,36874.0,38273.0,26883.0,43751.0,,37496.0,35995.0,43751.0,37496.0,36874.0,38273.0,35995.0,26883.0,43751.0,43751.0,,12.0,5.0,4.0,1.0,2.0,0.0,,12447.0,,10602.0,9540.0
76,120166,,,19525.5,15950.5,,8720.0,8720.0,1210.0,,,,,,,,,,,,,,,,,,,,,,,9200.0,12000.0,2950.0,3000.0,3100.0
77,120184,,,19525.5,15950.5,,,,,,,,,,,,,,,,,,,,,91.0,32.0,13.0,17.0,12.0,17.0,,,,,
78,120254,34032.0,34032.0,19525.5,15950.5,76600.0,56576.0,56576.0,1240.0,14452.0,13475.0,18209.0,29981.0,49854.0,13937.0,15714.0,45184.0,13937.0,14452.0,13475.0,15714.0,18209.0,29981.0,45184.0,49854.0,292.0,35.0,39.0,35.0,43.0,140.0,16600.0,,1500.0,,
79,120403,45026.0,45026.0,19525.5,15950.5,66695.0,49680.0,49680.0,840.0,40627.0,40153.0,44125.0,46851.0,51374.0,40517.0,42662.0,50243.0,40517.0,40627.0,40153.0,42662.0,44125.0,46851.0,50243.0,51374.0,140.0,46.0,14.0,24.0,14.0,42.0,15744.0,15744.0,3268.0,3268.0,3268.0
80,120537,21437.0,21437.0,19525.5,15950.5,46231.0,34450.0,34450.0,1080.0,16326.0,17610.0,19753.0,22364.0,28643.0,16997.0,18259.0,26049.0,16997.0,16326.0,17610.0,18259.0,19753.0,22364.0,26049.0,28643.0,100.0,21.0,23.0,10.0,19.0,27.0,11050.0,16580.0,2933.0,4642.0,4163.0
81,120698,,,19525.5,15950.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,120768,,,19525.5,15950.5,,11692.0,11692.0,2330.0,,,,,,,,,,,,,,,,,,,,,,,,18536.0,,7504.0,7504.0
83,120838,,,19525.5,15950.5,,12960.0,12960.0,1687.0,,,,,,,,,,,,,,,,,,,,,,,,17200.0,,2700.0,2700.0
84,120865,21259.0,21259.0,19525.5,15950.5,44714.0,32016.0,32016.0,1080.0,17031.0,18340.0,19029.0,23674.0,28066.0,17619.0,18706.0,26348.0,17619.0,17031.0,18340.0,18706.0,19029.0,23674.0,26348.0,28066.0,120.0,27.0,22.0,25.0,18.0,28.0,8517.0,16580.0,2934.0,4642.0,4165.0
85,120883,28380.0,28380.0,19525.5,15950.5,64784.0,51094.0,51094.0,1080.0,22792.0,23162.0,25543.0,29823.0,39420.0,22932.0,24548.0,35858.0,22932.0,22792.0,23162.0,24548.0,25543.0,29823.0,35858.0,39420.0,513.0,130.0,79.0,110.0,72.0,122.0,13740.0,16580.0,2933.0,4642.0,4136.0
86,121150,38846.0,38846.0,19525.5,15950.5,75312.0,58002.0,58002.0,1250.0,36264.0,25909.0,32267.0,35375.0,44598.0,32812.0,29590.0,42406.0,32812.0,36264.0,25909.0,29590.0,32267.0,35375.0,42406.0,44598.0,384.0,64.0,32.0,44.0,58.0,186.0,16160.0,16160.0,2500.0,2500.0,2500.0
87,121257,29195.0,29195.0,19525.5,15950.5,75850.0,55878.0,55878.0,1100.0,9747.0,17181.0,17630.0,27920.0,46272.0,12225.0,17487.0,40971.0,12225.0,9747.0,17181.0,17487.0,17630.0,27920.0,40971.0,46272.0,81.0,14.0,7.0,15.0,13.0,32.0,18530.0,15622.0,1300.0,1300.0,3815.0
88,121309,34575.0,34575.0,19525.5,15950.5,53045.0,38300.0,38300.0,1080.0,24604.0,28033.0,27354.0,33428.0,39300.0,26248.0,27667.0,37724.0,26248.0,24604.0,28033.0,27667.0,27354.0,33428.0,37724.0,39300.0,401.0,38.0,35.0,41.0,77.0,210.0,10900.0,16580.0,2934.0,4642.0,4164.0
89,121345,17949.0,17949.0,19525.5,15950.5,74438.0,54774.0,54774.0,1000.0,8629.0,6239.0,9365.0,18763.0,46130.0,7763.0,7194.0,38928.0,7763.0,8629.0,6239.0,7194.0,9365.0,18763.0,38928.0,46130.0,118.0,44.0,25.0,11.0,10.0,28.0,17820.0,12820.0,1500.0,1500.0,1500.0
90,121691,26098.0,26098.0,19525.5,15950.5,68156.0,52500.0,52500.0,1080.0,20409.0,22360.0,21947.0,23742.0,36166.0,21083.0,22096.0,31166.0,21083.0,20409.0,22360.0,22096.0,21947.0,23742.0,31166.0,36166.0,512.0,108.0,57.0,101.0,99.0,147.0,15110.0,15110.0,2934.0,2934.0,4164.0
91,122296,,,19525.5,15950.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,122436,34139.0,34139.0,19525.5,15950.5,70440.0,52864.0,52864.0,1080.0,21951.0,22334.0,28214.0,32095.0,43907.0,22137.0,25615.0,40903.0,22137.0,21951.0,22334.0,25615.0,28214.0,32095.0,40903.0,43907.0,494.0,65.0,61.0,77.0,74.0,217.0,15156.0,16580.0,2933.0,4642.0,4163.0
93,122454,40793.0,40793.0,19525.5,15950.5,70023.0,46064.0,46064.0,1500.0,40409.0,34969.0,,,48648.0,37936.0,34969.0,48648.0,37936.0,40409.0,34969.0,34969.0,,,48648.0,48648.0,15.0,6.0,5.0,0.0,0.0,4.0,,17350.0,,4160.0,4160.0
94,122506,39165.0,39165.0,19525.5,15950.5,69135.0,49050.0,49050.0,975.0,31529.0,38771.0,45908.0,32635.0,41385.0,35480.0,41626.0,40135.0,35480.0,31529.0,38771.0,41626.0,45908.0,32635.0,40135.0,41385.0,29.0,5.0,6.0,4.0,2.0,12.0,18400.0,17200.0,2140.0,2140.0,2140.0
95,122612,40053.0,40053.0,19525.5,15950.5,69987.0,52482.0,52482.0,1600.0,32023.0,31994.0,36818.0,39638.0,49199.0,32014.0,34944.0,46721.0,32014.0,32023.0,31994.0,34944.0,36818.0,39638.0,46721.0,49199.0,720.0,172.0,75.0,118.0,92.0,263.0,15990.0,15990.0,3800.0,3800.0,3300.0
96,122728,25268.0,25268.0,19525.5,15950.5,50819.0,37000.0,37000.0,1080.0,22245.0,26277.0,22339.0,23118.0,29664.0,23589.0,23933.0,28210.0,23589.0,22245.0,26277.0,23933.0,22339.0,23118.0,28210.0,29664.0,130.0,34.0,17.0,25.0,12.0,42.0,12160.0,16580.0,2933.0,4642.0,4163.0
97,122931,42614.0,42614.0,19525.5,15950.5,74297.0,52998.0,52998.0,1080.0,26428.0,23508.0,29618.0,34770.0,53699.0,25648.0,27503.0,50280.0,25648.0,26428.0,23508.0,27503.0,29618.0,34770.0,50280.0,53699.0,462.0,74.0,27.0,51.0,56.0,254.0,15972.0,16581.0,2934.0,4641.0,4164.0
98,123165,33573.0,33573.0,19525.5,15950.5,77588.0,57188.0,57188.0,800.0,17036.0,7525.0,26412.0,30954.0,50873.0,12712.0,15302.0,43963.0,12712.0,17036.0,7525.0,15302.0,26412.0,30954.0,43963.0,50873.0,78.0,12.0,10.0,7.0,17.0,32.0,18286.0,,2000.0,,
